WellId,DateTimeStamp,WHP,CHP
400,05/27/2023 17:51:10 +00:00,2085.49597838,521.2459731189019
401,05/27/2023 17:51:10 +00:00,2107.8002684265007,544.6186565979779
402,05/27/2023 17:51:10 +00:00,2155.6383337326174,612.0221408034579
403,05/27/2023 17:51:10 +00:00,400.26999090541034,374.6220854736496
404,05/27/2023 17:51:10 +00:00,219.2209682785928,210.02601048469856
405,05/27/2023 17:51:10 +00:00,979.6354198411418,586.371156536924
406,05/27/2023 17:51:10 +00:00,2278.9617076964946,657.6832022866444
407,05/27/2023 17:51:10 +00:00,2283.504656545859,741.1803531863529
